code,name,area,age,email,role
202010364,Santiago Chico Seguí,Ingeniería Mecatrónica,23,santiago.chico@utec.edu.pe,Alumno
202010550,Rafa Múgica Bauzà,Ingeniería Mecatrónica,25,rafa.mugica@utec.edu.pe,Alumno
202010511,Julieta Cámara Montes,Ingeniería Mecatrónica,22,julieta.camara@utec.edu.pe,Alumno
202010319,Noé Fuente Pont,Ingeniería Mecatrónica,22,noe.fuente@utec.edu.pe,Alumno
202020316,Gregorio Canals Gomez,Ingeniería Mecatrónica,20,gregorio.canals@utec.edu.pe,Alumno
202010462,Tania Pedro Izaguirre,Ingeniería Mecatrónica,24,tania.pedro@utec.edu.pe,Alumno
202010266,Flavio Vázquez Corbacho,Ingeniería Mecatrónica,21,flavio.vazquez@utec.edu.pe,Alumno
202020205,Dalila Velázquez Tejera,Ingeniería Mecatrónica,25,dalila.velazquez@utec.edu.pe,Alumno
202020530,Prudencio Gracia Vila,Ingeniería Mecatrónica,21,prudencio.gracia@utec.edu.pe,Alumno
202020508,Salvador Agapito Castejón Valverde,Ingeniería Mecatrónica,25,salvador.castejon@utec.edu.pe,Alumno
202020437,Paulino Montenegro Ramis,Ingeniería Mecatrónica,26,paulino.montenegro@utec.edu.pe,Alumno
202010288,Viviana Graciela Vara Bayona,Ingeniería Mecatrónica,19,viviana.vara@utec.edu.pe,Alumno
202020346,Jose Manuel González Carretero,Ingeniería Mecatrónica,22,jose.gonzalez@utec.edu.pe,Alumno
202020541,Rogelio Naranjo Ballesteros,Ingeniería Mecatrónica,27,rogelio.naranjo@utec.edu.pe,Alumno
202010256,Teófilo Jonatan Diez Jáuregui,Ingeniería Mecatrónica,27,teofilo.diez@utec.edu.pe,Alumno
202020537,Segismundo Mir Sabater,Ingeniería Mecatrónica,24,segismundo.mir@utec.edu.pe,Alumno
202010350,Florencio Campo Moreno,Ingeniería Mecatrónica,25,florencio.campo@utec.edu.pe,Alumno
202020576,Isabela Fuentes Pardo,Ingeniería Mecatrónica,22,isabela.fuentes@utec.edu.pe,Alumno
202020393,Baldomero Becerra Amat,Ingeniería Mecatrónica,19,baldomero.becerra@utec.edu.pe,Alumno
202020555,Tecla Silvia Hierro Ríos,Ingeniería Mecatrónica,21,tecla.hierro@utec.edu.pe,Alumno
202020399,Gloria Amelia Rosales Solís,Ingeniería Mecatrónica,20,gloria.rosales@utec.edu.pe,Alumno
202010516,Candela Malo Goñi,Ingeniería Mecatrónica,19,candela.malo@utec.edu.pe,Alumno
202010282,Paco Alcántara Ripoll,Ingeniería Mecatrónica,21,paco.alcantara@utec.edu.pe,Alumno
202020489,Cristian Verdejo Tamarit,Ingeniería Mecatrónica,21,cristian.verdejo@utec.edu.pe,Alumno
202020526,Herminia Acero Salvà,Ingeniería Mecatrónica,21,herminia.acero@utec.edu.pe,Alumno
202010277,Claudia Larrea Tomé,Ingeniería Mecatrónica,27,claudia.larrea@utec.edu.pe,Alumno
202020324,Renato Echeverría Márquez,Ingeniería Mecatrónica,27,renato.echeverria@utec.edu.pe,Alumno
202020547,Roque Pinto Crespo,Ingeniería Mecatrónica,23,roque.pinto@utec.edu.pe,Alumno
202010304,Rosario Diego Vall,Ingeniería Mecatrónica,19,rosario.diego@utec.edu.pe,Alumno
202010389,Ignacio Barrio Amigó,Ingeniería Mecatrónica,27,ignacio.barrio@utec.edu.pe,Alumno
202010518,Tatiana Carrillo Colomer,Ingeniería Mecatrónica,27,tatiana.carrillo@utec.edu.pe,Alumno
202020287,Chema Saez Barba,Ingeniería Mecatrónica,27,chema.saez@utec.edu.pe,Alumno
202020460,Alma Miriam Noguera Bueno,Ingeniería Mecatrónica,24,alma.noguera@utec.edu.pe,Alumno
202010242,Nilda Ordóñez Carnero,Ingeniería Mecatrónica,19,nilda.ordonez@utec.edu.pe,Alumno
202020577,Efraín Tormo Coello,Ingeniería Mecatrónica,20,efrain.tormo@utec.edu.pe,Alumno
202010289,Saturnino Vergara Ropero,Ingeniería Mecatrónica,25,saturnino.vergara@utec.edu.pe,Alumno
202010228,Domitila Bolaños Palmer,Ingeniería Mecatrónica,25,domitila.bolanos@utec.edu.pe,Alumno
202020589,María Pilar Rocha-Diez,Ingeniería Mecatrónica,20,maria.pilar@utec.edu.pe,Alumno
202020353,Moisés Quesada Barranco,Ingeniería Mecatrónica,22,moises.quesada@utec.edu.pe,Alumno
202020355,Mohamed Ramiro Marcos Riba,Ingeniería Mecatrónica,25,mohamed.marcos@utec.edu.pe,Alumno
202020356,Nydia Reig Sanabria,Ingeniería Mecatrónica,26,nydia.reig@utec.edu.pe,Alumno
202020303,Paula Puga Landa,Ingeniería Mecatrónica,25,paula.puga@utec.edu.pe,Alumno
202020570,Gabino Gálvez Castilla,Ingeniería Mecatrónica,27,gabino.galvez@utec.edu.pe,Alumno
202020479,Ruben Villaverde Valverde,Ingeniería Mecatrónica,22,ruben.villaverde@utec.edu.pe,Alumno
202010313,Maxi Leocadio Sandoval Arnal,Ingeniería Mecatrónica,22,maxi.sandoval@utec.edu.pe,Alumno
202020438,Marisa Flavia Trillo Oliver,Ingeniería Mecatrónica,22,marisa.trillo@utec.edu.pe,Alumno
202020592,Maura Arias Pozo,Ingeniería Mecatrónica,26,maura.arias@utec.edu.pe,Alumno
202010292,Miguela Pastor Villegas,Ingeniería Mecatrónica,22,miguela.pastor@utec.edu.pe,Alumno
202020230,Ileana Pulido Canals,Ingeniería Mecatrónica,27,ileana.pulido@utec.edu.pe,Alumno
202020322,Candela Conde Juan,Ingeniería Mecatrónica,26,candela.conde@utec.edu.pe,Alumno
202020454,Marc Becerra Montes,Ingeniería Mecatrónica,24,marc.becerra@utec.edu.pe,Alumno
202020463,Hortensia Lara Rivera,Ingeniería Mecatrónica,26,hortensia.lara@utec.edu.pe,Alumno
202020361,Lucila Andres Herrera,Ingeniería Mecatrónica,20,lucila.andres@utec.edu.pe,Alumno
202010222,Fulgencio Rodriguez Samper,Ingeniería Mecatrónica,23,fulgencio.rodriguez@utec.edu.pe,Alumno
202010571,Diana Gomis Quero,Ingeniería Mecatrónica,21,diana.gomis@utec.edu.pe,Alumno
202020391,Iván Ciro Sandoval Moles,Ingeniería Mecatrónica,24,ivan.sandoval@utec.edu.pe,Alumno
202020552,Luisa Villa Espinosa,Ingeniería Mecatrónica,22,luisa.villa@utec.edu.pe,Alumno
202020451,Luis Villalba Codina,Ingeniería Mecatrónica,27,luis.villalba@utec.edu.pe,Alumno
202020220,Cirino Nogués Clavero,Ingeniería Mecatrónica,21,cirino.nogues@utec.edu.pe,Alumno
202010431,Encarnacion Infante Cobos,Ingeniería Mecatrónica,24,encarnacion.infante@utec.edu.pe,Alumno
202020510,María Belén Alcalde Puig,Ingeniería Mecatrónica,19,maria.alcalde@utec.edu.pe,Alumno
202010269,Marco Alegre Rey,Ingeniería Mecatrónica,25,marco.alegre@utec.edu.pe,Alumno
202010239,Noé Cabo Gallart,Ingeniería Mecatrónica,23,noe.cabo@utec.edu.pe,Alumno
202010231,José María Español Guerra,Ingeniería Mecatrónica,19,jose.espanol@utec.edu.pe,Alumno
202010258,Purificación Ferrera Orozco,Ingeniería Mecatrónica,20,purificacion.ferrera@utec.edu.pe,Alumno
202010400,Elodia Bermudez Sales,Ingeniería Mecatrónica,21,elodia.bermudez@utec.edu.pe,Alumno
202020481,Soledad Isidora Valera Alsina,Ingeniería Mecatrónica,27,soledad.valera@utec.edu.pe,Alumno
202010379,Mar Palma Sarmiento,Ingeniería Mecatrónica,22,mar.palma@utec.edu.pe,Alumno
202010465,Chuy Diaz Olmo,Ingeniería Mecatrónica,23,chuy.diaz@utec.edu.pe,Alumno
202010267,Corona Cintia Sarmiento Ropero,Ingeniería Mecatrónica,27,corona.sarmiento@utec.edu.pe,Alumno
202020374,Lupe Mena Martinez,Ingeniería Mecatrónica,27,lupe.mena@utec.edu.pe,Alumno
202010390,María Belén Mateo Roura,Ingeniería Mecatrónica,22,maria.mateo@utec.edu.pe,Alumno
202020584,Nico Adán Alberola Baeza,Ingeniería Mecatrónica,20,nico.alberola@utec.edu.pe,Alumno
202010416,Silvio Uribe Montalbán,Ingeniería Mecatrónica,22,silvio.uribe@utec.edu.pe,Alumno
202010440,Leonel Sandoval Alonso,Ingeniería Mecatrónica,19,leonel.sandoval@utec.edu.pe,Alumno
202020201,Leticia Anastasia Valentín Marqués,Ingeniería Mecatrónica,26,leticia.valentin@utec.edu.pe,Alumno
202010371,Pedro Ibáñez Serrano,Ingeniería Mecatrónica,27,pedro.ibanez@utec.edu.pe,Alumno
202020582,Fabián Bertrán Aznar,Ingeniería Mecatrónica,27,fabian.bertran@utec.edu.pe,Alumno
202010285,María Dolores Sevilla Marti,Ingeniería Mecatrónica,24,maria.sevilla@utec.edu.pe,Alumno
202010254,Ligia Cañas Núñez,Ingeniería Mecatrónica,19,ligia.canas@utec.edu.pe,Alumno
202010333,Roberta Galván Azorin,Ingeniería Mecatrónica,24,roberta.galvan@utec.edu.pe,Alumno
202020485,Adalberto Espada Contreras,Ingeniería Mecatrónica,24,adalberto.espada@utec.edu.pe,Alumno
202010366,Felipe Oliveras Guzman,Ingeniería Mecatrónica,27,felipe.oliveras@utec.edu.pe,Alumno
202020581,Jose Manuel Narváez Moles,Ingeniería Mecatrónica,21,jose.narvaez@utec.edu.pe,Alumno
202010591,Severino Vélez Zabaleta,Ingeniería Mecatrónica,27,severino.velez@utec.edu.pe,Alumno
202020268,Kike Santamaría Águila,Ingeniería Mecatrónica,21,kike.santamaria@utec.edu.pe,Alumno
202020598,Lupita Lastra Saez,Ingeniería Mecatrónica,22,lupita.lastra@utec.edu.pe,Alumno
202020327,Andrés Felipe Cerro Nadal,Ingeniería Mecatrónica,20,andres.cerro@utec.edu.pe,Alumno
202020426,Georgina Galiano Yuste,Ingeniería Mecatrónica,21,georgina.galiano@utec.edu.pe,Alumno
202020447,Claudia Serna Collado,Ingeniería Mecatrónica,19,claudia.serna@utec.edu.pe,Alumno
202020354,Ariadna Nilda Pomares Villalobos,Ingeniería Mecatrónica,25,ariadna.pomares@utec.edu.pe,Alumno
202020574,Curro Ochoa Piquer,Ingeniería Mecatrónica,27,curro.ochoa@utec.edu.pe,Alumno
202020249,Iker Caro Bello,Ingeniería Mecatrónica,26,iker.caro@utec.edu.pe,Alumno
202020427,Hugo Carreño Acedo,Ingeniería Mecatrónica,21,hugo.carreno@utec.edu.pe,Alumno
202020271,Adolfo Emiliano Adán Porcel,Ingeniería Mecatrónica,23,adolfo.adan@utec.edu.pe,Alumno
202020480,Celia Rafaela Morell Asensio,Ingeniería Mecatrónica,27,celia.morell@utec.edu.pe,Alumno
202020380,Zacarías Marino Rozas Iñiguez,Ingeniería Mecatrónica,20,zacarias.rozas@utec.edu.pe,Alumno
202020452,Reyes Nadal Villar,Ingeniería Mecatrónica,22,reyes.nadal@utec.edu.pe,Alumno
202010381,Florencia Ferrández Solsona,Ingeniería Mecatrónica,24,florencia.ferrandez@utec.edu.pe,Alumno
202020209,Cayetana Piedad Plana Acevedo,Ingeniería Mecatrónica,26,cayetana.plana@utec.edu.pe,Alumno
202010300,Timoteo Corominas Laguna,Ingeniería Mecatrónica,25,timoteo.corominas@utec.edu.pe,Alumno
202020493,Roldán Nebot Madrigal,Ingeniería Mecatrónica,22,roldan.nebot@utec.edu.pe,Alumno
202010334,Rubén Salvà Asensio,Ingeniería Mecatrónica,25,ruben.salva@utec.edu.pe,Alumno
202010512,Heriberto Vilanova Castejón,Ingeniería Mecatrónica,22,heriberto.vilanova@utec.edu.pe,Alumno
202020417,Claudia Guitart Pedrosa,Ingeniería Mecatrónica,21,claudia.guitart@utec.edu.pe,Alumno
202010469,Nico Camino Pedrosa,Ingeniería Mecatrónica,21,nico.camino@utec.edu.pe,Alumno
202020507,Alejandro Jerez Diéguez,Ingeniería Mecatrónica,27,alejandro.jerez@utec.edu.pe,Alumno
202020432,Sabas Arana Torrent,Ingeniería Mecatrónica,27,sabas.arana@utec.edu.pe,Alumno
202020311,Sabas Colom Plana,Ingeniería Mecatrónica,21,sabas.colom@utec.edu.pe,Alumno
202020498,Olimpia Emperatriz Molins Francisco,Ingeniería Mecatrónica,25,olimpia.molins@utec.edu.pe,Alumno
202020229,Nazario Amat Palau,Ingeniería Mecatrónica,20,nazario.amat@utec.edu.pe,Alumno
202020339,Sancho Juan Luis Carrillo Torrents,Ingeniería Mecatrónica,20,sancho.carrillo@utec.edu.pe,Alumno
202020434,Reynaldo Rocha Iñiguez,Ingeniería Mecatrónica,21,reynaldo.rocha@utec.edu.pe,Alumno
202020301,Francisco Javier Ropero Borrás,Ingeniería Mecatrónica,24,francisco.ropero@utec.edu.pe,Alumno
202010470,Olivia Sánchez Moll,Ingeniería Mecatrónica,19,olivia.sanchez@utec.edu.pe,Alumno
202010375,Valero Casanova Pino,Ingeniería Mecatrónica,23,valero.casanova@utec.edu.pe,Alumno
202020527,Mario Baeza Fernández,Ingeniería Mecatrónica,25,mario.baeza@utec.edu.pe,Alumno
202010557,Angelina Conesa Cerezo,Ingeniería Mecatrónica,21,angelina.conesa@utec.edu.pe,Alumno
202010405,Lourdes Bustos Fernández,Ingeniería Mecatrónica,21,lourdes.bustos@utec.edu.pe,Alumno
202010262,Fabián Mayoral Rico,Ingeniería Mecatrónica,25,fabian.mayoral@utec.edu.pe,Alumno
202020588,Odalis Rubio Manzano,Ingeniería Mecatrónica,26,odalis.rubio@utec.edu.pe,Alumno
202010456,Félix Mesa Pallarès,Ingeniería Mecatrónica,22,felix.mesa@utec.edu.pe,Alumno
202020214,Fidela Lorena Trujillo Sandoval,Ingeniería Mecatrónica,22,fidela.trujillo@utec.edu.pe,Alumno
202020338,Juanita Aznar Riquelme,Ingeniería Mecatrónica,26,juanita.aznar@utec.edu.pe,Alumno
202020587,Salomé Múgica Melero,Ingeniería Mecatrónica,23,salome.mugica@utec.edu.pe,Alumno
202020590,Perlita Dafne Ayuso Sobrino,Ingeniería Mecatrónica,22,perlita.ayuso@utec.edu.pe,Alumno
202010244,David Olmo Marí,Ingeniería Mecatrónica,25,david.olmo@utec.edu.pe,Alumno
202020436,Francisco Javier Toledo Corral,Ingeniería Mecatrónica,23,francisco.toledo@utec.edu.pe,Alumno
202020494,Juan Bautista Aliaga Peñalver,Ingeniería Mecatrónica,23,juan.aliaga@utec.edu.pe,Alumno
202020343,Eligio Santana Téllez,Ingeniería Mecatrónica,20,eligio.santana@utec.edu.pe,Alumno
202010317,Emelina Marta Uriarte Amat,Ingeniería Mecatrónica,22,emelina.uriarte@utec.edu.pe,Alumno
202020298,Valero Ricardo Iglesia Casas,Ingeniería Mecatrónica,24,valero.iglesia@utec.edu.pe,Alumno
202010370,Andrés Bonet Nadal,Ingeniería Mecatrónica,27,andres.bonet@utec.edu.pe,Alumno
202020477,Evelia Morena Zorrilla Meléndez,Ingeniería Mecatrónica,27,evelia.zorrilla@utec.edu.pe,Alumno
202010347,Beatriz Millán Noriega,Ingeniería Mecatrónica,22,beatriz.millan@utec.edu.pe,Alumno
202020203,María Del Carmen Alcalde Fábregas,Ingeniería Mecatrónica,20,maria.alcalde@utec.edu.pe,Alumno
202020279,Manolo Olmo Montoya,Ingeniería Mecatrónica,21,manolo.olmo@utec.edu.pe,Alumno
202020270,Manolo Lozano Olivera,Ingeniería Mecatrónica,25,manolo.lozano@utec.edu.pe,Alumno
202010344,Noemí Herrero Mayo,Ingeniería Mecatrónica,26,noemi.herrero@utec.edu.pe,Alumno
202010325,Aránzazu Talavera Sanchez,Ingeniería Mecatrónica,26,aranzazu.talavera@utec.edu.pe,Alumno
202020299,Noelia Galán Luna,Ingeniería Mecatrónica,19,noelia.galan@utec.edu.pe,Alumno
202020473,Emma Núñez Sola,Ingeniería Mecatrónica,27,emma.nunez@utec.edu.pe,Alumno
202010573,Luis Carretero Ortiz,Ingeniería Mecatrónica,23,luis.carretero@utec.edu.pe,Alumno
202020272,María Teresa Lamas,Ingeniería Mecatrónica,22,maria.teresa@utec.edu.pe,Alumno
202020265,Vanesa Sonia Diez Berenguer,Ingeniería Mecatrónica,21,vanesa.diez@utec.edu.pe,Alumno
202010430,Clímaco Samper Ortuño,Ingeniería Mecatrónica,19,climaco.samper@utec.edu.pe,Alumno
202010245,Roberta Pulido Llamas,Ingeniería Mecatrónica,21,roberta.pulido@utec.edu.pe,Alumno
202010551,Iris Bou Vaquero,Ingeniería Mecatrónica,22,iris.bou@utec.edu.pe,Alumno
202010446,José Antonio Ramirez,Ingeniería Mecatrónica,21,jose.antonio@utec.edu.pe,Alumno
202010533,Bernardita Isabela Becerra Alcolea,Ingeniería Mecatrónica,22,bernardita.becerra@utec.edu.pe,Alumno
202020362,Chucho Cuadrado Barberá,Ingeniería Mecatrónica,26,chucho.cuadrado@utec.edu.pe,Alumno
202010558,Paz Pera Rocamora,Ingeniería Mecatrónica,23,paz.pera@utec.edu.pe,Alumno
202020525,Heriberto Diego Cañizares,Ingeniería Mecatrónica,25,heriberto.diego@utec.edu.pe,Alumno
202010579,Marc Nacho Madrigal Catalá,Ingeniería Mecatrónica,27,marc.madrigal@utec.edu.pe,Alumno
202010424,Rubén Leandro Heras Arias,Ingeniería Mecatrónica,19,ruben.heras@utec.edu.pe,Alumno
202010457,Goyo Moreno Serna,Ingeniería Mecatrónica,20,goyo.moreno@utec.edu.pe,Alumno
202010369,Alondra Prieto Salazar,Ingeniería Mecatrónica,25,alondra.prieto@utec.edu.pe,Alumno
202010202,Adela Gordillo Jáuregui,Ingeniería Mecatrónica,20,adela.gordillo@utec.edu.pe,Alumno
202010297,Benita Villena Barroso,Ingeniería Mecatrónica,25,benita.villena@utec.edu.pe,Alumno
202010492,África Alsina Morata,Ingeniería Mecatrónica,24,africa.alsina@utec.edu.pe,Alumno
202020273,Visitación Encarna Salcedo Sotelo,Ingeniería Mecatrónica,20,visitacion.salcedo@utec.edu.pe,Alumno
202020236,Paca Arenas Rincón,Ingeniería Mecatrónica,23,paca.arenas@utec.edu.pe,Alumno
202010402,Nacio Domingo Egea Torrents,Ingeniería Mecatrónica,20,nacio.egea@utec.edu.pe,Alumno
202010585,Lucho Serrano Domingo,Ingeniería Mecatrónica,27,lucho.serrano@utec.edu.pe,Alumno
202020241,Heliodoro Soriano Miró,Ingeniería Mecatrónica,27,heliodoro.soriano@utec.edu.pe,Alumno
202010248,Marta Collado Alcántara,Ingeniería Mecatrónica,19,marta.collado@utec.edu.pe,Alumno
202020208,Marcio Raya Toro,Ingeniería Mecatrónica,19,marcio.raya@utec.edu.pe,Alumno
202020286,Débora Niño Arellano,Ingeniería Mecatrónica,23,debora.nino@utec.edu.pe,Alumno
202020471,Amalia Escamilla Bustos,Ingeniería Mecatrónica,27,amalia.escamilla@utec.edu.pe,Alumno
202020549,Isabela Bolaños Torrijos,Ingeniería Mecatrónica,19,isabela.bolanos@utec.edu.pe,Alumno
202020335,Felipa Goicoechea Cisneros,Ingeniería Mecatrónica,20,felipa.goicoechea@utec.edu.pe,Alumno
202010448,Teófila Campo Pinto,Ingeniería Mecatrónica,23,teofila.campo@utec.edu.pe,Alumno
202020326,Arsenio Pedrosa Verdugo,Ingeniería Mecatrónica,23,arsenio.pedrosa@utec.edu.pe,Alumno
202010523,Reyna Pomares Gimeno,Ingeniería Mecatrónica,23,reyna.pomares@utec.edu.pe,Alumno
202020314,Felix Torrijos Silva,Ingeniería Mecatrónica,26,felix.torrijos@utec.edu.pe,Alumno
202020206,Crescencia Piñeiro Salinas,Ingeniería Mecatrónica,19,crescencia.pineiro@utec.edu.pe,Alumno
202020225,Selena Capdevila Mateos,Ingeniería Mecatrónica,25,selena.capdevila@utec.edu.pe,Alumno
202020444,Noé Gustavo Redondo Cañellas,Ingeniería Mecatrónica,25,noe.redondo@utec.edu.pe,Alumno
202020562,Leopoldo Pedrero Arévalo,Ingeniería Mecatrónica,24,leopoldo.pedrero@utec.edu.pe,Alumno
202020496,Olimpia Galindo Vicente,Ingeniería Mecatrónica,20,olimpia.galindo@utec.edu.pe,Alumno
202010377,Vilma Tamayo Meléndez,Ingeniería Mecatrónica,25,vilma.tamayo@utec.edu.pe,Alumno
202020595,Eric Gonzalo Aparicio,Ingeniería Mecatrónica,22,eric.gonzalo@utec.edu.pe,Alumno
202020540,Inocencio Bustamante Gomila,Ingeniería Mecatrónica,22,inocencio.bustamante@utec.edu.pe,Alumno
202020459,Florencio Fidel Uriarte Jáuregui,Ingeniería Mecatrónica,27,florencio.uriarte@utec.edu.pe,Alumno
202020221,Alejandra Valderrama Rosselló,Ingeniería Mecatrónica,22,alejandra.valderrama@utec.edu.pe,Alumno
202010411,Florentino Urrutia Calvo,Ingeniería Mecatrónica,26,florentino.urrutia@utec.edu.pe,Alumno
202020409,Leonel Álvaro Rosales,Ingeniería Mecatrónica,19,leonel.alvaro@utec.edu.pe,Alumno
202010340,Prudencia Eulalia Roig Barros,Ingeniería Mecatrónica,19,prudencia.roig@utec.edu.pe,Alumno
202020568,Geraldo Águila Bayona,Ingeniería Mecatrónica,20,geraldo.aguila@utec.edu.pe,Alumno
202010351,Silvia Arana Naranjo,Ingeniería Mecatrónica,19,silvia.arana@utec.edu.pe,Alumno
202010246,Jose Antonio Granados Porras,Ingeniería Mecatrónica,21,jose.granados@utec.edu.pe,Alumno
202010331,Luciano Alba Saez,Ingeniería Mecatrónica,19,luciano.alba@utec.edu.pe,Alumno
202010538,Maxi Palomares Rocha,Ingeniería Mecatrónica,22,maxi.palomares@utec.edu.pe,Alumno
202020556,Guillermo Somoza Mulet,Ingeniería Mecatrónica,23,guillermo.somoza@utec.edu.pe,Alumno
202020373,Baltasar Báez Vigil,Ingeniería Mecatrónica,24,baltasar.baez@utec.edu.pe,Alumno
202020408,Alcides Manso Godoy,Ingeniería Mecatrónica,25,alcides.manso@utec.edu.pe,Alumno
202010386,Perla Aroa Carlos Garzón,Ingeniería Mecatrónica,24,perla.carlos@utec.edu.pe,Alumno
202010260,Máxima Flores Valcárcel,Ingeniería Mecatrónica,26,maxima.flores@utec.edu.pe,Alumno
202020217,Leticia Santiago Marin,Ingeniería Mecatrónica,19,leticia.santiago@utec.edu.pe,Alumno
202010243,Ariadna Vilalta Rocha,Ingeniería Mecatrónica,21,ariadna.vilalta@utec.edu.pe,Alumno
201920287,Isa Ribas Valencia,Ingeniería Mecatrónica,21,isa.ribas@utec.edu.pe,Alumno
201910536,Cebrián Ferrera Casado,Ingeniería Mecatrónica,27,cebrian.ferrera@utec.edu.pe,Alumno
201910522,Angelita Mascaró Cuadrado,Ingeniería Mecatrónica,20,angelita.mascaro@utec.edu.pe,Alumno
201910253,María Borrás Llobet,Ingeniería Mecatrónica,24,maria.borras@utec.edu.pe,Alumno
201920293,Haroldo Porcel Cabrero,Ingeniería Mecatrónica,21,haroldo.porcel@utec.edu.pe,Alumno
201920477,Federico Martorell Arellano,Ingeniería Mecatrónica,20,federico.martorell@utec.edu.pe,Alumno
201910211,Albina Ojeda Roldan,Ingeniería Mecatrónica,21,albina.ojeda@utec.edu.pe,Alumno
201920443,Ricarda Úrsula Escolano Maestre,Ingeniería Mecatrónica,25,ricarda.escolano@utec.edu.pe,Alumno
201910380,Andrea Gargallo Coloma,Ingeniería Mecatrónica,24,andrea.gargallo@utec.edu.pe,Alumno
201920429,Alberto Font Sevilla,Ingeniería Mecatrónica,24,alberto.font@utec.edu.pe,Alumno
201920528,Adriana Gimeno Arrieta,Ingeniería Mecatrónica,27,adriana.gimeno@utec.edu.pe,Alumno
201910345,Renata Giralt Diez,Ingeniería Mecatrónica,25,renata.giralt@utec.edu.pe,Alumno
201920599,Amado Sales Castellanos,Ingeniería Mecatrónica,22,amado.sales@utec.edu.pe,Alumno
201920341,Emperatriz Frías Ferrán,Ingeniería Mecatrónica,21,emperatriz.frias@utec.edu.pe,Alumno
201910563,Judith Quero Guzmán,Ingeniería Mecatrónica,20,judith.quero@utec.edu.pe,Alumno
201920463,Pancho Efraín Vallés Martin,Ingeniería Mecatrónica,22,pancho.valles@utec.edu.pe,Alumno
201910492,Ángel Gonzalez Coloma,Ingeniería Mecatrónica,25,angel.gonzalez@utec.edu.pe,Alumno
201920371,Modesta Uriarte Lastra,Ingeniería Mecatrónica,22,modesta.uriarte@utec.edu.pe,Alumno
201910412,Inmaculada Amanda Ibarra Albero,Ingeniería Mecatrónica,21,inmaculada.ibarra@utec.edu.pe,Alumno
201920233,Remigio Andrés Felipe Jáuregui Garriga,Ingeniería Mecatrónica,24,remigio.jauregui@utec.edu.pe,Alumno
201910471,Reyes Toro Vilaplana,Ingeniería Mecatrónica,23,reyes.toro@utec.edu.pe,Alumno
201920530,Amparo Estrella Borrell Bru,Ingeniería Mecatrónica,24,amparo.borrell@utec.edu.pe,Alumno
201910280,Anita Pardo Jaume,Ingeniería Mecatrónica,27,anita.pardo@utec.edu.pe,Alumno
201910304,Graciano Fabra Jara,Ingeniería Mecatrónica,25,graciano.fabra@utec.edu.pe,Alumno
201920504,Reina Arrieta Mendizábal,Ingeniería Mecatrónica,28,reina.arrieta@utec.edu.pe,Alumno
201920370,Consuelo Carrión Varela,Ingeniería Mecatrónica,24,consuelo.carrion@utec.edu.pe,Alumno
201920583,Petrona Angélica Bauzà Galindo,Ingeniería Mecatrónica,24,petrona.bauza@utec.edu.pe,Alumno
201920359,Ignacio Gallart Solé,Ingeniería Mecatrónica,21,ignacio.gallart@utec.edu.pe,Alumno
201920237,Pepita Porras Ferrán,Ingeniería Mecatrónica,23,pepita.porras@utec.edu.pe,Alumno
201920255,Isabela Fiol Alberto,Ingeniería Mecatrónica,27,isabela.fiol@utec.edu.pe,Alumno
201920596,Angélica Murillo Verdú,Ingeniería Mecatrónica,21,angelica.murillo@utec.edu.pe,Alumno
201910327,Daniel Mayoral Llano,Ingeniería Mecatrónica,22,daniel.mayoral@utec.edu.pe,Alumno
201920449,Amada Puerta Prats,Ingeniería Mecatrónica,21,amada.puerta@utec.edu.pe,Alumno
201910270,Miguel Ángel Taboada Hervás,Ingeniería Mecatrónica,28,miguel.taboada@utec.edu.pe,Alumno
201920485,Florencia Sedano Padilla,Ingeniería Mecatrónica,21,florencia.sedano@utec.edu.pe,Alumno
201910540,Chucho Barriga Montaña,Ingeniería Mecatrónica,21,chucho.barriga@utec.edu.pe,Alumno
201920512,Pelayo Fernández Mosquera,Ingeniería Mecatrónica,23,pelayo.fernandez@utec.edu.pe,Alumno
201920496,Artemio Abella Carpio,Ingeniería Mecatrónica,22,artemio.abella@utec.edu.pe,Alumno
201910396,Edgardo Amor Nadal,Ingeniería Mecatrónica,21,edgardo.amor@utec.edu.pe,Alumno
201920224,Noé Clemente Oliver Fernandez,Ingeniería Mecatrónica,26,noe.oliver@utec.edu.pe,Alumno
201910394,Cintia Blasco Bonet,Ingeniería Mecatrónica,20,cintia.blasco@utec.edu.pe,Alumno
201910351,Dorotea Benavente Cortes,Ingeniería Mecatrónica,28,dorotea.benavente@utec.edu.pe,Alumno
201910377,Tiburcio Molins Olivares,Ingeniería Mecatrónica,22,tiburcio.molins@utec.edu.pe,Alumno
201910582,Mayte Arregui Salinas,Ingeniería Mecatrónica,26,mayte.arregui@utec.edu.pe,Alumno
201910272,Salud Madrid Vidal,Ingeniería Mecatrónica,21,salud.madrid@utec.edu.pe,Alumno
201910267,Pili Gómez Hernandez,Ingeniería Mecatrónica,28,pili.gomez@utec.edu.pe,Alumno
201910439,Emilia León Pinto,Ingeniería Mecatrónica,20,emilia.leon@utec.edu.pe,Alumno
201920502,Ciro Conde Ramírez,Ingeniería Mecatrónica,26,ciro.conde@utec.edu.pe,Alumno
201920585,Armando Martorell Andrade,Ingeniería Mecatrónica,28,armando.martorell@utec.edu.pe,Alumno
201910444,Emiliana Juárez Río,Ingeniería Mecatrónica,21,emiliana.juarez@utec.edu.pe,Alumno
