code,name,area,age,email,role,emotion_score
202110247,Gala Ferrán Franch,Ciencia de la computación,21,gala.ferran@utec.edu.pe,Alumno,0
202120387,Benita Alberola Lasa,Ciencia de la computación,23,benita.alberola@utec.edu.pe,Alumno,0
202110202,Dora Ortega Samper,Ciencia de la computación,22,dora.ortega@utec.edu.pe,Alumno,0
202110370,Luís Herranz Calvo,Ciencia de la computación,19,luis.herranz@utec.edu.pe,Alumno,0
202120312,Esteban Godoy Larrañaga,Ciencia de la computación,21,esteban.godoy@utec.edu.pe,Alumno,0
202120268,Gisela María Pilar Luján Palau,Ciencia de la computación,23,gisela.lujan@utec.edu.pe,Alumno,0
202110333,Manu Balduino Mayo Tudela,Ciencia de la computación,22,manu.mayo@utec.edu.pe,Alumno,0
202120308,Otilia Doménech Tolosa,Ciencia de la computación,23,otilia.domenech@utec.edu.pe,Alumno,0
202110477,Blanca Aller Alberdi,Ciencia de la computación,23,blanca.aller@utec.edu.pe,Alumno,0
202110442,María Belén Millán Fuster,Ciencia de la computación,22,maria.millan@utec.edu.pe,Alumno,0
202120415,Pepito Gutierrez Villaverde,Ciencia de la computación,18,pepito.gutierrez@utec.edu.pe,Alumno,0
202110424,Candelario Laguna Galan,Ciencia de la computación,25,candelario.laguna@utec.edu.pe,Alumno,0
202110237,Simón Iglesias Márquez,Ciencia de la computación,21,simon.iglesias@utec.edu.pe,Alumno,0
202110324,Francisco Javier Saez Tolosa,Ciencia de la computación,20,francisco.saez@utec.edu.pe,Alumno,0
202110299,Selena Verdú Amorós,Ciencia de la computación,23,selena.verdu@utec.edu.pe,Alumno,0
202110472,Édgar Vallés Villalobos,Ciencia de la computación,24,edgar.valles@utec.edu.pe,Alumno,0
202110222,Abilio Valentín Molins Guerrero,Ciencia de la computación,25,abilio.molins@utec.edu.pe,Alumno,0
202120374,Felisa Orozco Bonilla,Ciencia de la computación,22,felisa.orozco@utec.edu.pe,Alumno,0
202120252,Victoria Garay Espejo,Ciencia de la computación,22,victoria.garay@utec.edu.pe,Alumno,0
202110323,Lucho Borja Guardiola,Ciencia de la computación,24,lucho.borja@utec.edu.pe,Alumno,0
202120485,Ovidio Simó Lago,Ciencia de la computación,19,ovidio.simo@utec.edu.pe,Alumno,0
202120448,Jesusa Díaz Nebot,Ciencia de la computación,20,jesusa.diaz@utec.edu.pe,Alumno,0
202120393,Sebastián Galan Arnal,Ciencia de la computación,25,sebastian.galan@utec.edu.pe,Alumno,0
202110303,Juan Francisco Bru,Ciencia de la computación,18,juan.francisco@utec.edu.pe,Alumno,0
202110262,Heliodoro Galván Pinto,Ciencia de la computación,24,heliodoro.galvan@utec.edu.pe,Alumno,0
202110433,Patricio Lozano Álvaro,Ciencia de la computación,18,patricio.lozano@utec.edu.pe,Alumno,0
202110282,María Manuela Frías,Ciencia de la computación,19,maria.manuela@utec.edu.pe,Alumno,0
202120401,Anacleto Mariscal Gabaldón,Ciencia de la computación,19,anacleto.mariscal@utec.edu.pe,Alumno,0
202110255,Damián Celso Pérez Huerta,Ciencia de la computación,19,damian.perez@utec.edu.pe,Alumno,0
202110491,Leandra Barrios Blanca,Ciencia de la computación,18,leandra.barrios@utec.edu.pe,Alumno,0
202120347,Espiridión Alberola Mata,Ciencia de la computación,22,espiridion.alberola@utec.edu.pe,Alumno,0
202110259,Tania Portillo Baró,Ciencia de la computación,18,tania.portillo@utec.edu.pe,Alumno,0
202120300,Plácido Riera Angulo,Ciencia de la computación,19,placido.riera@utec.edu.pe,Alumno,0
202110367,Joaquín Corral Roura,Ciencia de la computación,25,joaquin.corral@utec.edu.pe,Alumno,0
202110493,Amaya Luna Bru,Ciencia de la computación,20,amaya.luna@utec.edu.pe,Alumno,0
202110258,Roberto Solana Pastor,Ciencia de la computación,20,roberto.solana@utec.edu.pe,Alumno,0
202110301,Máxima Osorio Terrón,Ciencia de la computación,19,maxima.osorio@utec.edu.pe,Alumno,0
202110280,Piedad Olivera Perales,Ciencia de la computación,21,piedad.olivera@utec.edu.pe,Alumno,0
202120364,Yago Barceló Rosell,Ciencia de la computación,18,yago.barcelo@utec.edu.pe,Alumno,0
202120296,Almudena Carmen Quirós Barreda,Ciencia de la computación,20,almudena.quiros@utec.edu.pe,Alumno,0
202120366,Dimas Celestino Pellicer Bermudez,Ciencia de la computación,25,dimas.pellicer@utec.edu.pe,Alumno,0
202110371,Teobaldo Javi Farré Coronado,Ciencia de la computación,24,teobaldo.farre@utec.edu.pe,Alumno,0
202110317,Tito Anglada Pareja,Ciencia de la computación,18,tito.anglada@utec.edu.pe,Alumno,0
202110356,Encarnacion Bernarda Torrecilla Menendez,Ciencia de la computación,24,encarnacion.torrecilla@utec.edu.pe,Alumno,0
202110403,Marcelo Tormo Viñas,Ciencia de la computación,23,marcelo.tormo@utec.edu.pe,Alumno,0
202110329,Marisela Zorrilla Cabrera,Ciencia de la computación,18,marisela.zorrilla@utec.edu.pe,Alumno,0
202120201,Brígida José Jiménez Saavedra,Ciencia de la computación,23,brigida.jimenez@utec.edu.pe,Alumno,0
202120478,Zoraida Delfina Ferrán Barranco,Ciencia de la computación,22,zoraida.ferran@utec.edu.pe,Alumno,0
202120416,Chucho Infante Arias,Ciencia de la computación,22,chucho.infante@utec.edu.pe,Alumno,0
202110256,Natalia Ruiz Figueroa,Ciencia de la computación,19,natalia.ruiz@utec.edu.pe,Alumno,0
202120343,Flora Expósito Quintanilla,Ciencia de la computación,20,flora.exposito@utec.edu.pe,Alumno,0
202120211,Regina Melero Busquets,Ciencia de la computación,22,regina.melero@utec.edu.pe,Alumno,0
202120307,Regina Durán Gracia,Ciencia de la computación,23,regina.duran@utec.edu.pe,Alumno,0
202110445,Clemente Monreal Lucas,Ciencia de la computación,25,clemente.monreal@utec.edu.pe,Alumno,0
202110209,Tere Bertrán Manzanares,Ciencia de la computación,19,tere.bertran@utec.edu.pe,Alumno,0
202110396,Victorino Sedano Robledo,Ciencia de la computación,25,victorino.sedano@utec.edu.pe,Alumno,0
202120362,Urbano Torrens Ortuño,Ciencia de la computación,19,urbano.torrens@utec.edu.pe,Alumno,0
202110309,Viviana Galan Cuesta,Ciencia de la computación,25,viviana.galan@utec.edu.pe,Alumno,0
202120283,Tristán Gutierrez Hernández,Ciencia de la computación,23,tristan.gutierrez@utec.edu.pe,Alumno,0
201514130,Serafina Aramburu Huerta,Ciencia de datos,64,saramburu@utec.edu.pe,Docente,0
202314106,Santiago Córdoba Casas,Ciencia de datos,37,scordoba@utec.edu.pe,Docente,0
201814148,Primitivo Paz Cardona,Ciencia de datos,30,ppaz@utec.edu.pe,Docente,0
201114131,Adelia Sosa Daza,Ciencia de datos,36,asosa@utec.edu.pe,Docente,0
202014139,Jenny Barba Pelayo,Ciencia de datos,59,jbarba@utec.edu.pe,Docente,0
202214121,Gerardo Balaguer Carro,Ciencia de datos,65,gbalaguer@utec.edu.pe,Docente,0
201814115,Mayte Verdejo Olivera,Ciencia de datos,40,mverdejo@utec.edu.pe,Docente,0
201014109,Ofelia Mármol Villanueva,Ciencia de datos,62,omarmol@utec.edu.pe,Docente,0
201814105,Marcia Jerez Garrido,Ciencia de datos,62,mjerez@utec.edu.pe,Docente,0
201414111,Miguel Coronado Gomila,Ciencia de datos,36,mcoronado@utec.edu.pe,Docente,0
201314122,Delfina Solana Carmona,Ciencia de datos,48,dsolana@utec.edu.pe,Docente,0
202114140,Nuria Gomila Isern,Ciencia de datos,55,ngomila@utec.edu.pe,Docente,0
201414125,Abel Oller Sarmiento,Ciencia de datos,44,aoller@utec.edu.pe,Docente,0
201714136,Dafne Coll Borrell,Ciencia de datos,48,dcoll@utec.edu.pe,Docente,0
202014198,Yaiza Quesada Espada,Ciencia de datos,23,yquesada@utec.edu.pe,Asistente,0
201814176,Felipe Ferrández Córdoba,Ciencia de datos,31,fferrandez@utec.edu.pe,Asistente,0
202314188,Adriana Agullo Manjón,Ciencia de datos,23,aagullo@utec.edu.pe,Asistente,0
201914180,Paco Carballo Oller,Ciencia de datos,23,pcarballo@utec.edu.pe,Asistente,0
202314167,Dora Aznar Domínguez,Ciencia de datos,28,daznar@utec.edu.pe,Asistente,0
201914195,Adelia Pazos Espinosa,Ciencia de datos,25,apazos@utec.edu.pe,Asistente,0
202310527,Charo Barragán Arnau,Administración y negocios digitales,23,charo.barragan@utec.edu.pe,Alumno,0
202310452,Aarón Porfirio Manso Bayón,Administración y negocios digitales,17,aaron.manso@utec.edu.pe,Alumno,0
202310497,Maxi Folch Coca,Administración y negocios digitales,22,maxi.folch@utec.edu.pe,Alumno,0
202310294,Delfina Carmina Bosch Sosa,Administración y negocios digitales,18,delfina.bosch@utec.edu.pe,Alumno,0
202310299,Carmen Soriano Julián,Administración y negocios digitales,19,carmen.soriano@utec.edu.pe,Alumno,0
202310531,Ale Berenguer Mesa,Administración y negocios digitales,18,ale.berenguer@utec.edu.pe,Alumno,0
202320532,Tristán Díaz Vendrell,Administración y negocios digitales,18,tristan.diaz@utec.edu.pe,Alumno,0
202320289,Efraín Salas Salazar,Administración y negocios digitales,17,efrain.salas@utec.edu.pe,Alumno,0
202310352,Horacio Villaverde Bru,Administración y negocios digitales,19,horacio.villaverde@utec.edu.pe,Alumno,0
202320316,Jose Manuel Barceló-Lumbreras,Administración y negocios digitales,18,jose.manuel@utec.edu.pe,Alumno,0
202310334,Verónica Luna Palma,Administración y negocios digitales,21,veronica.luna@utec.edu.pe,Alumno,0
202310450,Ruperto Alcalá Ocaña,Administración y negocios digitales,18,ruperto.alcala@utec.edu.pe,Alumno,0
202320387,Gustavo Madrid Nadal,Administración y negocios digitales,23,gustavo.madrid@utec.edu.pe,Alumno,0
202310347,Filomena Jordán Solana,Administración y negocios digitales,23,filomena.jordan@utec.edu.pe,Alumno,0
202310338,Epifanio Vallés Valverde,Administración y negocios digitales,18,epifanio.valles@utec.edu.pe,Alumno,0
202310362,Lisandro Guerrero Barriga,Administración y negocios digitales,23,lisandro.guerrero@utec.edu.pe,Alumno,0
202310519,Alonso Salom Flores,Administración y negocios digitales,18,alonso.salom@utec.edu.pe,Alumno,0
202310255,Sancho Castilla Duque,Administración y negocios digitales,22,sancho.castilla@utec.edu.pe,Alumno,0
202320246,Eli Miró Sastre,Administración y negocios digitales,23,eli.miro@utec.edu.pe,Alumno,0
202310416,Benjamín Gimenez Conde,Administración y negocios digitales,18,benjamin.gimenez@utec.edu.pe,Alumno,0
202310375,Abril Barrio Frutos,Administración y negocios digitales,17,abril.barrio@utec.edu.pe,Alumno,0
202310231,Carmen Ríos Maestre,Administración y negocios digitales,19,carmen.rios@utec.edu.pe,Alumno,0
202320368,Manuela Casas Nebot,Administración y negocios digitales,18,manuela.casas@utec.edu.pe,Alumno,0
202310272,Isaura Olivia Seco Pelayo,Administración y negocios digitales,16,isaura.seco@utec.edu.pe,Alumno,0
202310438,Pascual Estévez Gómez,Administración y negocios digitales,20,pascual.estevez@utec.edu.pe,Alumno,0
202320285,Marisa Vilalta Prieto,Administración y negocios digitales,20,marisa.vilalta@utec.edu.pe,Alumno,0
202310306,Juan Carlos Pera Donaire,Administración y negocios digitales,20,juan.pera@utec.edu.pe,Alumno,0
202310239,César Gabaldón Marquez,Administración y negocios digitales,17,cesar.gabaldon@utec.edu.pe,Alumno,0
202310434,Cayetano Moya Lorenzo,Administración y negocios digitales,19,cayetano.moya@utec.edu.pe,Alumno,0
202320397,Ruben Villanueva Batalla,Administración y negocios digitales,16,ruben.villanueva@utec.edu.pe,Alumno,0
202310460,Lisandro Florencio Martin Arias,Administración y negocios digitales,21,lisandro.martin@utec.edu.pe,Alumno,0
202320431,María Asenjo Linares,Administración y negocios digitales,20,maria.asenjo@utec.edu.pe,Alumno,0
202310225,Adalberto Estrada Sobrino,Administración y negocios digitales,20,adalberto.estrada@utec.edu.pe,Alumno,0
202310353,Bernarda Carrera Giménez,Administración y negocios digitales,16,bernarda.carrera@utec.edu.pe,Alumno,0
202310457,Aarón Vallés Goñi,Administración y negocios digitales,21,aaron.valles@utec.edu.pe,Alumno,0
202310238,Gertrudis Neira Carreño,Administración y negocios digitales,21,gertrudis.neira@utec.edu.pe,Alumno,0
202310263,Filomena Carreño Sans,Administración y negocios digitales,20,filomena.carreno@utec.edu.pe,Alumno,0
202320308,Maribel Anselma Egea Sanabria,Administración y negocios digitales,16,maribel.egea@utec.edu.pe,Alumno,0
202310243,Olegario Monreal Pla,Administración y negocios digitales,20,olegario.monreal@utec.edu.pe,Alumno,0
202310271,Ascensión Lago Moles,Administración y negocios digitales,22,ascension.lago@utec.edu.pe,Alumno,0
202320217,Lina Aguirre Carrión,Administración y negocios digitales,21,lina.aguirre@utec.edu.pe,Alumno,0
202310336,Febe Palau Guillen,Administración y negocios digitales,16,febe.palau@utec.edu.pe,Alumno,0
202320220,Noelia Perez Ros,Administración y negocios digitales,22,noelia.perez@utec.edu.pe,Alumno,0
202320430,Godofredo Carretero Murcia,Administración y negocios digitales,16,godofredo.carretero@utec.edu.pe,Alumno,0
202320425,Cristian Valverde Benito,Administración y negocios digitales,19,cristian.valverde@utec.edu.pe,Alumno,0
202310526,Juan Luis Rios Guitart,Administración y negocios digitales,16,juan.rios@utec.edu.pe,Alumno,0
202310462,Teobaldo Gabaldón Bayo,Administración y negocios digitales,20,teobaldo.gabaldon@utec.edu.pe,Alumno,0
202310210,Casemiro Epifanio Torres Ibañez,Administración y negocios digitales,23,casemiro.torres@utec.edu.pe,Alumno,0
202320514,Guiomar Rojas Cano,Administración y negocios digitales,20,guiomar.rojas@utec.edu.pe,Alumno,0
202320433,Leocadia Sara Lopez Vergara,Administración y negocios digitales,17,leocadia.lopez@utec.edu.pe,Alumno,0
202320356,Soledad Aragonés Roca,Administración y negocios digitales,21,soledad.aragones@utec.edu.pe,Alumno,0
202310496,Federico Sanmiguel Osuna,Administración y negocios digitales,16,federico.sanmiguel@utec.edu.pe,Alumno,0
202310258,Timoteo Ledesma Aguilar,Administración y negocios digitales,23,timoteo.ledesma@utec.edu.pe,Alumno,0
202320498,Paloma Niño Tirado,Administración y negocios digitales,20,paloma.nino@utec.edu.pe,Alumno,0
202310475,Constanza Marí Carbajo,Administración y negocios digitales,16,constanza.mari@utec.edu.pe,Alumno,0
202310509,Joaquín Bayo Durán,Administración y negocios digitales,23,joaquin.bayo@utec.edu.pe,Alumno,0
202320287,María Fernanda Bejarano Bello,Administración y negocios digitales,20,maria.bejarano@utec.edu.pe,Alumno,0
202320495,María Pilar Ángel,Administración y negocios digitales,19,maria.pilar@utec.edu.pe,Alumno,0
202310424,Mayte Blasco Conesa,Administración y negocios digitales,19,mayte.blasco@utec.edu.pe,Alumno,0
202320335,Octavia Paula Díez Agustí,Administración y negocios digitales,17,octavia.diez@utec.edu.pe,Alumno,0
202320423,Jose Miguel Cortes Mariscal,Administración y negocios digitales,18,jose.cortes@utec.edu.pe,Alumno,0
202320359,Borja Rodrigo Tovar Rodríguez,Administración y negocios digitales,23,borja.tovar@utec.edu.pe,Alumno,0
202310279,Andrés Felipe Alcántara Raya,Administración y negocios digitales,22,andres.alcantara@utec.edu.pe,Alumno,0
202320512,Román Ariño Valverde,Administración y negocios digitales,23,roman.arino@utec.edu.pe,Alumno,0
202310315,Eugenio Calatayud Pavón,Administración y negocios digitales,20,eugenio.calatayud@utec.edu.pe,Alumno,0
202320229,Saturnino Esparza Salvador,Administración y negocios digitales,16,saturnino.esparza@utec.edu.pe,Alumno,0
202310492,Manuelita Cañas Rosa,Administración y negocios digitales,22,manuelita.canas@utec.edu.pe,Alumno,0
202320485,Agustín Cristóbal Guzman Pedraza,Administración y negocios digitales,17,agustin.guzman@utec.edu.pe,Alumno,0
202320265,Gonzalo Américo Ayllón Saavedra,Administración y negocios digitales,18,gonzalo.ayllon@utec.edu.pe,Alumno,0
202310439,Cebrián Cristóbal Sureda Águila,Administración y negocios digitales,19,cebrian.sureda@utec.edu.pe,Alumno,0
202310440,Serafina Nogueira Alarcón,Administración y negocios digitales,20,serafina.nogueira@utec.edu.pe,Alumno,0
202320284,Alcides Pedro Nebot,Administración y negocios digitales,19,alcides.pedro@utec.edu.pe,Alumno,0
202320459,Clementina Cañete Gascón,Administración y negocios digitales,21,clementina.canete@utec.edu.pe,Alumno,0
202320525,Ezequiel Pavón Vicens,Administración y negocios digitales,21,ezequiel.pavon@utec.edu.pe,Alumno,0
202320245,Priscila Vargas Pinedo,Administración y negocios digitales,19,priscila.vargas@utec.edu.pe,Alumno,0
202320252,Haroldo Guiomar Porta Gallardo,Administración y negocios digitales,19,haroldo.porta@utec.edu.pe,Alumno,0
202310207,Evaristo Ramón Rius,Administración y negocios digitales,16,evaristo.ramon@utec.edu.pe,Alumno,0
202320363,Miguel Ángel Franch Figueroa,Administración y negocios digitales,19,miguel.franch@utec.edu.pe,Alumno,0
202320339,Reyes Noguera Blázquez,Administración y negocios digitales,20,reyes.noguera@utec.edu.pe,Alumno,0
202310234,Raquel Molins Quesada,Administración y negocios digitales,20,raquel.molins@utec.edu.pe,Alumno,0
202310216,África Carranza Real,Administración y negocios digitales,18,africa.carranza@utec.edu.pe,Alumno,0
202310333,Ascensión Girón Chacón,Administración y negocios digitales,19,ascension.giron@utec.edu.pe,Alumno,0
202310331,Ignacia Ruiz Barragán,Administración y negocios digitales,19,ignacia.ruiz@utec.edu.pe,Alumno,0
202310204,Salomón Sarabia Vall,Administración y negocios digitales,17,salomon.sarabia@utec.edu.pe,Alumno,0
202310488,Adriana Girona Tejada,Administración y negocios digitales,23,adriana.girona@utec.edu.pe,Alumno,0
202310483,Mariano Castilla Andreu,Administración y negocios digitales,18,mariano.castilla@utec.edu.pe,Alumno,0
202310402,Joel Rincón Rivero,Administración y negocios digitales,16,joel.rincon@utec.edu.pe,Alumno,0
202310405,Domitila Pavón Roselló,Administración y negocios digitales,20,domitila.pavon@utec.edu.pe,Alumno,0
202310504,Cecilia Bautista Ríos,Administración y negocios digitales,21,cecilia.bautista@utec.edu.pe,Alumno,0
202320409,Sonia Montserrat Salvador Cabo,Administración y negocios digitales,22,sonia.salvador@utec.edu.pe,Alumno,0
202320219,Pascual Calatayud Suárez,Administración y negocios digitales,20,pascual.calatayud@utec.edu.pe,Alumno,0
202320325,Samuel Castejón Caballero,Administración y negocios digitales,17,samuel.castejon@utec.edu.pe,Alumno,0
202320524,Elvira Giralt Barranco,Administración y negocios digitales,18,elvira.giralt@utec.edu.pe,Alumno,0
202310461,Jose Francisco Balduino Gonzalez Navarro,Administración y negocios digitales,20,jose.gonzalez@utec.edu.pe,Alumno,0
202310267,Rosalía Puig Benet,Administración y negocios digitales,19,rosalia.puig@utec.edu.pe,Alumno,0
202310266,Nerea Contreras Landa,Administración y negocios digitales,20,nerea.contreras@utec.edu.pe,Alumno,0
202320510,Gerardo Palomar Bustos,Administración y negocios digitales,17,gerardo.palomar@utec.edu.pe,Alumno,0
202320503,Calixta Solano Aller,Administración y negocios digitales,17,calixta.solano@utec.edu.pe,Alumno,0
202320254,Lupe Vicente Carranza,Administración y negocios digitales,18,lupe.vicente@utec.edu.pe,Alumno,0
202320396,María Bellido Bosch,Administración y negocios digitales,23,maria.bellido@utec.edu.pe,Alumno,0
202320419,María Jesús Sierra,Administración y negocios digitales,23,maria.jesus@utec.edu.pe,Alumno,0
202320205,Danilo Calderon Alba,Administración y negocios digitales,18,danilo.calderon@utec.edu.pe,Alumno,0
202320408,Susanita Castro Reig,Administración y negocios digitales,16,susanita.castro@utec.edu.pe,Alumno,0
202310436,Santos Bruno Urrutia Gomis,Administración y negocios digitales,18,santos.urrutia@utec.edu.pe,Alumno,0
202320330,Felicidad Prieto Ferreras,Administración y negocios digitales,22,felicidad.prieto@utec.edu.pe,Alumno,0
